user_id,variant,timestamp,pre_metric,baseline_sessions,segment,outcome,support_tickets
1384,treatment,2025-01-01 23:03:00,0.490270988152443,6,exploring,0,0
1385,treatment,2025-01-01 23:04:00,-0.19660299214764398,5,exploring,0,0
1386,control,2025-01-01 23:05:00,0.018564890492549436,5,exploring,0,0
1387,control,2025-01-01 23:06:00,-0.14281772403682658,7,exploring,0,0
1388,control,2025-01-01 23:07:00,-0.6049730579675632,4,casual,0,1
1389,treatment,2025-01-01 23:08:00,0.11324959927300589,5,exploring,0,0
1390,control,2025-01-01 23:09:00,0.9769246602625946,4,high_intent,0,0
1391,treatment,2025-01-01 23:10:00,-0.5901172969379537,2,casual,0,0
1392,control,2025-01-01 23:11:00,-0.37385161565029795,3,exploring,1,0
1393,treatment,2025-01-01 23:12:00,0.37227410007870265,3,exploring,1,0
1394,treatment,2025-01-01 23:13:00,-0.7358118441079975,1,casual,0,0
1395,control,2025-01-01 23:14:00,0.8677198398323277,7,high_intent,0,0
1396,control,2025-01-01 23:15:00,0.706421724880534,7,exploring,0,0
1397,control,2025-01-01 23:16:00,-2.257739874015897,1,casual,0,0
1398,treatment,2025-01-01 23:17:00,-0.6373387661609441,3,casual,0,0
1399,control,2025-01-01 23:18:00,-1.0572648776453373,3,casual,0,0
1400,control,2025-01-01 23:19:00,0.8259868372045337,3,high_intent,0,0
1401,control,2025-01-01 23:20:00,0.9353376275341208,4,high_intent,0,0
1402,control,2025-01-01 23:21:00,-1.173623211437916,3,casual,0,0
1403,treatment,2025-01-01 23:22:00,-0.6682381513993282,4,casual,0,0
1404,treatment,2025-01-01 23:23:00,-0.07029548414808487,5,exploring,0,0
1405,treatment,2025-01-01 23:24:00,-0.35535121853050505,2,exploring,1,0
1406,treatment,2025-01-01 23:25:00,0.7193264956608677,3,exploring,0,0
1407,treatment,2025-01-01 23:26:00,0.9757621582489469,4,high_intent,1,0
1408,control,2025-01-01 23:27:00,0.5932220616808564,6,exploring,0,0
1409,treatment,2025-01-01 23:28:00,1.086597407622336,3,high_intent,1,0
1410,treatment,2025-01-01 23:29:00,0.933582141336994,2,high_intent,0,0
1411,treatment,2025-01-01 23:30:00,-0.06016806791464283,2,exploring,0,0
1412,treatment,2025-01-01 23:31:00,-0.4184766797123426,3,exploring,1,0
1413,treatment,2025-01-01 23:32:00,-0.7182764735587541,3,casual,0,0
1414,control,2025-01-01 23:33:00,0.8183005303274478,2,high_intent,0,0
1415,treatment,2025-01-01 23:34:00,0.8887489657478645,1,high_intent,1,0
1416,treatment,2025-01-01 23:35:00,1.012601997381849,4,high_intent,1,0
1417,control,2025-01-01 23:36:00,-0.31210357659097215,4,exploring,0,0
1418,control,2025-01-01 23:37:00,-0.37434126398231615,6,exploring,1,0
1419,control,2025-01-01 23:38:00,0.27258403047941543,3,exploring,0,0
1420,control,2025-01-01 23:39:00,1.2464657659135978,3,high_intent,0,0
1421,control,2025-01-01 23:40:00,0.36333559383371955,2,exploring,0,0
1422,control,2025-01-01 23:41:00,0.2331533509193791,4,exploring,1,0
1423,treatment,2025-01-01 23:42:00,-0.802197714717407,2,casual,0,0
1424,treatment,2025-01-01 23:43:00,0.4489621197533881,5,exploring,0,0
1425,treatment,2025-01-01 23:44:00,0.5422887450491515,3,exploring,0,0
1426,treatment,2025-01-01 23:45:00,-0.9241304184645168,2,casual,0,0
1427,control,2025-01-01 23:46:00,1.7435977227781467,3,high_intent,0,0
1428,treatment,2025-01-01 23:47:00,-0.8936318172336538,5,casual,0,0
1429,control,2025-01-01 23:48:00,0.9282825778702549,6,high_intent,0,0
1430,control,2025-01-01 23:49:00,-0.18822026770230513,4,exploring,1,0
1431,treatment,2025-01-01 23:50:00,0.17140054002353997,3,exploring,0,0
1432,control,2025-01-01 23:51:00,-0.7625866542261943,7,casual,0,0
1433,treatment,2025-01-01 23:52:00,-0.5430585919358222,5,casual,0,0
1434,treatment,2025-01-01 23:53:00,0.703608271351382,2,exploring,0,0
1435,treatment,2025-01-01 23:54:00,-0.17860062101144314,8,exploring,0,0
1436,treatment,2025-01-01 23:55:00,-0.32357724322511267,5,exploring,0,0
1437,control,2025-01-01 23:56:00,0.8883919200688364,7,high_intent,0,0
1438,control,2025-01-01 23:57:00,0.7154489239872412,5,exploring,0,0
1439,treatment,2025-01-01 23:58:00,0.1764033302873762,4,exploring,1,0
1440,control,2025-01-01 23:59:00,0.24211551446176857,5,exploring,0,0
1441,control,2025-01-02 00:00:00,1.709681571013269,2,high_intent,1,0
1442,control,2025-01-02 00:01:00,-0.15158770252469472,3,exploring,0,0
1443,treatment,2025-01-02 00:02:00,0.39729632522304587,6,exploring,0,0
1444,control,2025-01-02 00:03:00,0.4336958621214225,4,exploring,0,0
1445,control,2025-01-02 00:04:00,-1.3649443833635946,2,casual,0,0
1446,treatment,2025-01-02 00:05:00,-1.8899192798123894,1,casual,1,0
1447,control,2025-01-02 00:06:00,0.13955431180369857,3,exploring,1,0
1448,treatment,2025-01-02 00:07:00,0.868692474504544,0,high_intent,0,0
1449,treatment,2025-01-02 00:08:00,0.2130250706239219,5,exploring,1,0
1450,treatment,2025-01-02 00:09:00,-0.5109364872686798,6,casual,0,0
1451,control,2025-01-02 00:10:00,-0.63087751162432,2,casual,0,0
1452,control,2025-01-02 00:11:00,0.8146986543354604,4,high_intent,0,0
1453,control,2025-01-02 00:12:00,-0.2787334679611403,2,exploring,0,0
1454,control,2025-01-02 00:13:00,-1.5705252303820305,9,casual,1,0
1455,control,2025-01-02 00:14:00,0.6849757720270514,8,exploring,0,0
1456,control,2025-01-02 00:15:00,0.24932067192295318,5,exploring,0,0
1457,treatment,2025-01-02 00:16:00,0.38964248371727533,2,exploring,0,1
1458,treatment,2025-01-02 00:17:00,1.0392122848192205,4,high_intent,0,0
1459,treatment,2025-01-02 00:18:00,1.3182118076554898,2,high_intent,0,1
1460,treatment,2025-01-02 00:19:00,0.5657787631779679,3,exploring,0,0
1461,control,2025-01-02 00:20:00,-0.15727379125020585,0,exploring,0,0
1462,treatment,2025-01-02 00:21:00,-2.0690970461280944,1,casual,0,0
1463,control,2025-01-02 00:22:00,0.30542012321764705,1,exploring,0,0
1464,control,2025-01-02 00:23:00,-0.1326670745317939,1,exploring,0,1
1465,treatment,2025-01-02 00:24:00,1.3127019326193199,1,high_intent,0,0
1466,control,2025-01-02 00:25:00,1.2710289292115902,7,high_intent,0,0
1467,control,2025-01-02 00:26:00,0.4825540487187558,4,exploring,0,0
1468,control,2025-01-02 00:27:00,1.3624812751142097,5,high_intent,0,0
1469,treatment,2025-01-02 00:28:00,-0.059458869905979,6,exploring,0,0
1470,control,2025-01-02 00:29:00,-0.029174920979661303,2,exploring,1,0
1471,control,2025-01-02 00:30:00,-0.8190221821326856,5,casual,0,0
1472,treatment,2025-01-02 00:31:00,-0.29217672891404906,1,exploring,0,0
1473,control,2025-01-02 00:32:00,0.22198132625251069,3,exploring,0,0
1474,treatment,2025-01-02 00:33:00,1.0554237553157537,3,high_intent,0,0
1475,control,2025-01-02 00:34:00,-0.7093224677180677,1,casual,0,0
1476,treatment,2025-01-02 00:35:00,0.8021793383837585,6,high_intent,1,0
1477,control,2025-01-02 00:36:00,2.317253523217259,2,high_intent,0,0
1478,treatment,2025-01-02 00:37:00,-1.310308561335234,3,casual,0,0
1479,treatment,2025-01-02 00:38:00,-0.2407930263711181,3,exploring,0,0
1480,treatment,2025-01-02 00:39:00,0.034029774909996174,2,exploring,0,0
1481,control,2025-01-02 00:40:00,1.0027288161798766,1,high_intent,0,0
1482,control,2025-01-02 00:41:00,1.9702693679980974,5,high_intent,0,0
1483,control,2025-01-02 00:42:00,1.2279092469198147,1,high_intent,0,0
1484,control,2025-01-02 00:43:00,-0.02271302450645384,2,exploring,0,0
1485,control,2025-01-02 00:44:00,-0.8233946588790333,3,casual,0,0
1486,control,2025-01-02 00:45:00,-0.04210005556253689,4,exploring,0,0
1487,treatment,2025-01-02 00:46:00,-0.02491661701063245,3,exploring,0,0
1488,treatment,2025-01-02 00:47:00,0.2529434530909374,1,exploring,0,0
1489,treatment,2025-01-02 00:48:00,-0.8669979151370686,2,casual,0,0
1490,treatment,2025-01-02 00:49:00,1.5147412998803145,9,high_intent,1,0
1491,control,2025-01-02 00:50:00,-0.6986253170862621,6,casual,0,0
1492,control,2025-01-02 00:51:00,0.6836527135820578,6,exploring,0,0
1493,control,2025-01-02 00:52:00,0.22346905044048052,9,exploring,0,0
1494,control,2025-01-02 00:53:00,-1.0662082707601275,6,casual,0,0
1495,control,2025-01-02 00:54:00,0.07764833716749506,1,exploring,1,0
1496,treatment,2025-01-02 00:55:00,0.031835891339948644,5,exploring,0,0
1497,control,2025-01-02 00:56:00,-0.17300748852781886,6,exploring,0,0
1498,control,2025-01-02 00:57:00,0.807274484813319,0,high_intent,0,0
1499,control,2025-01-02 00:58:00,-0.45531584118313617,4,exploring,0,0
1500,treatment,2025-01-02 00:59:00,2.5203295349774186,3,high_intent,0,0
1501,treatment,2025-01-02 01:00:00,1.1245333651103977,3,high_intent,0,0
1502,treatment,2025-01-02 01:01:00,-0.8905479923795172,4,casual,0,0
1503,control,2025-01-02 01:02:00,-2.4432149959230682,2,casual,1,0
1504,control,2025-01-02 01:03:00,1.2491181535870595,2,high_intent,0,0
1505,control,2025-01-02 01:04:00,0.25888462603897666,4,exploring,0,0
1506,control,2025-01-02 01:05:00,0.0914961361464817,5,exploring,0,0
1507,treatment,2025-01-02 01:06:00,-0.9516879838120664,5,casual,0,0
1508,treatment,2025-01-02 01:07:00,-1.4100946434012767,8,casual,0,0
1509,treatment,2025-01-02 01:08:00,-1.8278942096452107,1,casual,0,0
1510,control,2025-01-02 01:09:00,2.5426124535338293,7,high_intent,0,0
1511,control,2025-01-02 01:10:00,1.5930343519052186,5,high_intent,0,0
1512,treatment,2025-01-02 01:11:00,-0.5345313098905244,4,casual,0,0
1513,treatment,2025-01-02 01:12:00,1.8621549560489699,2,high_intent,0,0
1514,treatment,2025-01-02 01:13:00,-1.8198320360938847,3,casual,0,0
1515,control,2025-01-02 01:14:00,0.699389558358573,6,exploring,0,0
1516,control,2025-01-02 01:15:00,0.7058128752774269,2,exploring,0,0
1517,treatment,2025-01-02 01:16:00,-0.8405477178014691,2,casual,0,0
1518,treatment,2025-01-02 01:17:00,-0.44120723427491426,2,exploring,0,0
1519,control,2025-01-02 01:18:00,-1.0219311738422863,4,casual,0,0
1520,control,2025-01-02 01:19:00,0.04948185365539694,2,exploring,0,0
1521,control,2025-01-02 01:20:00,1.3072745777315753,8,high_intent,0,0
1522,control,2025-01-02 01:21:00,0.9912568297101204,3,high_intent,0,0
1523,treatment,2025-01-02 01:22:00,0.41963593715696784,5,exploring,0,0
1524,treatment,2025-01-02 01:23:00,1.1125547041865107,6,high_intent,1,0
1525,treatment,2025-01-02 01:24:00,-1.7591317300583678,5,casual,0,0
1526,control,2025-01-02 01:25:00,2.007051429540064,7,high_intent,0,0
1527,control,2025-01-02 01:26:00,-0.04372113961428843,2,exploring,0,0
1528,treatment,2025-01-02 01:27:00,-1.2967051489328025,3,casual,0,1
1529,treatment,2025-01-02 01:28:00,-0.37273806222094014,2,exploring,0,0
1530,control,2025-01-02 01:29:00,-0.637502672795827,2,casual,0,0
1531,control,2025-01-02 01:30:00,0.09897321776049277,2,exploring,0,0
1532,treatment,2025-01-02 01:31:00,0.31554717874792554,4,exploring,0,0
1533,treatment,2025-01-02 01:32:00,-2.30796110777946,3,casual,0,0
1534,control,2025-01-02 01:33:00,1.2547698257840214,3,high_intent,0,0
1535,control,2025-01-02 01:34:00,1.7185292785014716,1,high_intent,0,0
1536,treatment,2025-01-02 01:35:00,-1.021935311824003,3,casual,0,0
1537,control,2025-01-02 01:36:00,1.468424728881028,4,high_intent,0,0
1538,treatment,2025-01-02 01:37:00,1.2529664793375133,6,high_intent,0,0
1539,treatment,2025-01-02 01:38:00,1.0100787630962282,5,high_intent,0,0
1540,control,2025-01-02 01:39:00,1.6239251373181245,3,high_intent,0,0
1541,control,2025-01-02 01:40:00,-1.374630231235597,4,casual,0,0
1542,control,2025-01-02 01:41:00,0.7244003216761872,4,exploring,0,0
1543,control,2025-01-02 01:42:00,-1.000458744256561,6,casual,0,0
1544,control,2025-01-02 01:43:00,2.3567158300228725,2,high_intent,0,0
1545,control,2025-01-02 01:44:00,-0.9609611480513987,4,casual,0,0
1546,control,2025-01-02 01:45:00,-1.2133284337355876,5,casual,0,0
1547,control,2025-01-02 01:46:00,1.1195609857930027,3,high_intent,0,0
1548,treatment,2025-01-02 01:47:00,0.6216096057436364,2,exploring,0,0
1549,control,2025-01-02 01:48:00,0.0316265952671788,4,exploring,0,0
1550,control,2025-01-02 01:49:00,0.1397536047922946,3,exploring,1,0
1551,treatment,2025-01-02 01:50:00,0.6138412031255317,6,exploring,1,0
1552,treatment,2025-01-02 01:51:00,1.7219870391426013,3,high_intent,0,0
1553,control,2025-01-02 01:52:00,-0.7055827331183915,5,casual,0,0
1554,control,2025-01-02 01:53:00,-0.5542815469115556,2,casual,0,0
1555,treatment,2025-01-02 01:54:00,-0.5715512480979341,4,casual,0,0
1556,control,2025-01-02 01:55:00,-0.0700218584183053,5,exploring,0,0
1557,treatment,2025-01-02 01:56:00,0.015029812756076429,6,exploring,0,0
1558,treatment,2025-01-02 01:57:00,-1.2786014354855635,8,casual,0,0
1559,control,2025-01-02 01:58:00,0.3043659565079411,4,exploring,0,0
1560,control,2025-01-02 01:59:00,-1.2567741135053352,2,casual,0,0
1561,treatment,2025-01-02 02:00:00,-0.30701838740788917,4,exploring,0,0
1562,control,2025-01-02 02:01:00,-0.24581142971008788,5,exploring,0,0
1563,treatment,2025-01-02 02:02:00,-0.2397408295961821,4,exploring,0,0
1564,treatment,2025-01-02 02:03:00,1.4801917889103056,2,high_intent,0,0
1565,treatment,2025-01-02 02:04:00,1.635021855019783,5,high_intent,0,0
1566,treatment,2025-01-02 02:05:00,1.0773340571463326,3,high_intent,0,0
1567,control,2025-01-02 02:06:00,1.5814574476414174,0,high_intent,0,0
1568,treatment,2025-01-02 02:07:00,-0.28327557342895326,3,exploring,0,0
1569,control,2025-01-02 02:08:00,1.4068116305139373,2,high_intent,0,0
1570,control,2025-01-02 02:09:00,-0.05042347905965307,1,exploring,0,0
1571,control,2025-01-02 02:10:00,0.22925612561181577,5,exploring,0,0
1572,control,2025-01-02 02:11:00,0.27397834343377164,5,exploring,0,0
1573,treatment,2025-01-02 02:12:00,-1.3318552863098934,2,casual,0,0
1574,treatment,2025-01-02 02:13:00,-0.6070659538000369,6,casual,0,0
1575,control,2025-01-02 02:14:00,-0.15725970208096662,5,exploring,0,0
1576,control,2025-01-02 02:15:00,0.36611667018702243,5,exploring,0,0
1577,control,2025-01-02 02:16:00,-0.12482124572818884,4,exploring,0,0
1578,control,2025-01-02 02:17:00,-0.8492677385595672,7,casual,0,0
1579,treatment,2025-01-02 02:18:00,-1.154522901536269,5,casual,0,0
1580,treatment,2025-01-02 02:19:00,0.010826218180640947,2,exploring,0,0
1581,treatment,2025-01-02 02:20:00,-1.1794119680473636,5,casual,0,0
1582,treatment,2025-01-02 02:21:00,-1.175009860999457,0,casual,0,0
1583,treatment,2025-01-02 02:22:00,-0.10211098368049773,2,exploring,0,0
1584,control,2025-01-02 02:23:00,0.17874031509153704,3,exploring,0,0
1585,control,2025-01-02 02:24:00,-0.8278359801738708,4,casual,0,0
1586,control,2025-01-02 02:25:00,-1.7781958748225897,5,casual,0,0
1587,treatment,2025-01-02 02:26:00,0.2869840225685199,3,exploring,0,0
1588,control,2025-01-02 02:27:00,0.8175750227998888,2,high_intent,0,0
1589,control,2025-01-02 02:28:00,-0.4073066801658361,6,exploring,0,0
1590,control,2025-01-02 02:29:00,-0.3747510608990182,3,exploring,0,0
1591,control,2025-01-02 02:30:00,-2.321556712057256,6,casual,1,0
1592,treatment,2025-01-02 02:31:00,0.9021760620777024,2,high_intent,1,0
1593,control,2025-01-02 02:32:00,-1.094144349565119,3,casual,0,0
1594,control,2025-01-02 02:33:00,0.7193059459490361,6,exploring,0,0
1595,treatment,2025-01-02 02:34:00,-0.5887055875494727,4,casual,0,0
1596,treatment,2025-01-02 02:35:00,-0.1416403528527939,1,exploring,0,0
1597,treatment,2025-01-02 02:36:00,-0.18730551962221165,3,exploring,0,0
1598,treatment,2025-01-02 02:37:00,-1.7970816013258648,5,casual,0,0
1599,control,2025-01-02 02:38:00,2.749941280310332,5,high_intent,0,0
1600,treatment,2025-01-02 02:39:00,-1.5628978760413548,6,casual,0,0
1601,treatment,2025-01-02 02:40:00,0.11007764606770737,3,exploring,1,0
1602,treatment,2025-01-02 02:41:00,-0.8123242606337191,3,casual,0,0
1603,control,2025-01-02 02:42:00,-0.23631223860917916,7,exploring,0,0
1604,control,2025-01-02 02:43:00,1.3767040296558177,5,high_intent,0,0
1605,control,2025-01-02 02:44:00,-1.8625251693159004,4,casual,0,0
1606,control,2025-01-02 02:45:00,-0.14212428139113242,5,exploring,0,0
1607,control,2025-01-02 02:46:00,0.4925782506009268,3,exploring,0,0
1608,control,2025-01-02 02:47:00,0.12062582218116315,2,exploring,0,0
1609,control,2025-01-02 02:48:00,0.39690998157456425,2,exploring,1,0
1610,control,2025-01-02 02:49:00,-0.7499912731800554,4,casual,1,0
1611,control,2025-01-02 02:50:00,-1.6397256332731203,3,casual,1,0
1612,control,2025-01-02 02:51:00,-1.3112316030317581,3,casual,0,0
1613,control,2025-01-02 02:52:00,-0.4091596373497647,8,exploring,0,0
1614,treatment,2025-01-02 02:53:00,0.7422074444999439,2,exploring,0,0
1615,control,2025-01-02 02:54:00,0.08064140986268761,3,exploring,0,1
1616,control,2025-01-02 02:55:00,1.6038988662487814,3,high_intent,0,0
1617,treatment,2025-01-02 02:56:00,0.10069884400207083,4,exploring,0,0
1618,treatment,2025-01-02 02:57:00,0.19359018480219958,2,exploring,0,0
1619,control,2025-01-02 02:58:00,0.20030232028787767,1,exploring,1,0
1620,treatment,2025-01-02 02:59:00,-1.7313405490398885,2,casual,0,0
1621,treatment,2025-01-02 03:00:00,0.5762327132225726,8,exploring,0,0
1622,treatment,2025-01-02 03:01:00,-1.1104561752112942,7,casual,0,0
1623,treatment,2025-01-02 03:02:00,-0.37956136001937346,2,exploring,0,0
1624,treatment,2025-01-02 03:03:00,2.343643076535853,2,high_intent,0,0
1625,treatment,2025-01-02 03:04:00,-1.236075764023519,5,casual,0,0
1626,control,2025-01-02 03:05:00,0.11849443266513074,4,exploring,0,0
1627,treatment,2025-01-02 03:06:00,0.29195978634909164,5,exploring,0,0
1628,control,2025-01-02 03:07:00,0.12909455604811162,3,exploring,0,0
1629,control,2025-01-02 03:08:00,0.0036986450221834517,2,exploring,0,0
1630,control,2025-01-02 03:09:00,-0.55816907756479,2,casual,0,0
1631,control,2025-01-02 03:10:00,1.9922226384751012,4,high_intent,0,0
1632,control,2025-01-02 03:11:00,-2.006217868662965,3,casual,0,0
1633,treatment,2025-01-02 03:12:00,-1.026136241089147,3,casual,0,0
1634,treatment,2025-01-02 03:13:00,1.483832636542949,3,high_intent,0,0
1635,treatment,2025-01-02 03:14:00,0.5489665813412257,5,exploring,0,0
1636,control,2025-01-02 03:15:00,-0.7651385008423228,3,casual,0,1
1637,treatment,2025-01-02 03:16:00,-0.8982649309370287,1,casual,0,0
1638,treatment,2025-01-02 03:17:00,-0.24913232600523502,1,exploring,0,0
1639,control,2025-01-02 03:18:00,2.6397518357219107,2,high_intent,0,0
1640,control,2025-01-02 03:19:00,0.4934591995192336,4,exploring,0,0
1641,control,2025-01-02 03:20:00,-1.0311538376985832,5,casual,0,0
1642,control,2025-01-02 03:21:00,0.2382526095074082,2,exploring,0,0
1643,control,2025-01-02 03:22:00,-0.6262368348751458,8,casual,0,0
1644,treatment,2025-01-02 03:23:00,1.4983713371237084,3,high_intent,0,0
1645,control,2025-01-02 03:24:00,0.2939500552666355,5,exploring,0,0
1646,treatment,2025-01-02 03:25:00,1.2604293352771978,2,high_intent,0,0
1647,treatment,2025-01-02 03:26:00,0.16125456119166012,0,exploring,1,0
1648,treatment,2025-01-02 03:27:00,2.038835061597034,6,high_intent,0,0
1649,control,2025-01-02 03:28:00,0.4118605176567416,1,exploring,0,0
1650,treatment,2025-01-02 03:29:00,0.2808033203021884,6,exploring,0,0
1651,treatment,2025-01-02 03:30:00,-1.0194661292113039,3,casual,0,0
1652,treatment,2025-01-02 03:31:00,-0.42140689841723245,6,exploring,0,0
1653,control,2025-01-02 03:32:00,0.3901267401403212,7,exploring,0,0
1654,treatment,2025-01-02 03:33:00,-0.49646237482912026,4,exploring,0,0
1655,treatment,2025-01-02 03:34:00,2.487708013651159,4,high_intent,0,0
1656,control,2025-01-02 03:35:00,-0.011154345492004539,2,exploring,0,0
1657,control,2025-01-02 03:36:00,-0.7614496915341814,2,casual,0,0
1658,treatment,2025-01-02 03:37:00,0.987682056768529,2,high_intent,0,0
1659,treatment,2025-01-02 03:38:00,-0.5294950044610524,2,casual,0,0
1660,control,2025-01-02 03:39:00,0.40702888078207,5,exploring,1,0
1661,control,2025-01-02 03:40:00,-0.09322610189365409,3,exploring,0,0
1662,control,2025-01-02 03:41:00,-0.7200876528630786,5,casual,0,0
1663,treatment,2025-01-02 03:42:00,1.3884001312726806,5,high_intent,0,0
1664,control,2025-01-02 03:43:00,0.09164731156190277,4,exploring,0,0
1665,control,2025-01-02 03:44:00,1.0880979956134627,4,high_intent,0,0
1666,control,2025-01-02 03:45:00,-0.3390884550941936,2,exploring,0,0
1667,control,2025-01-02 03:46:00,-1.4268617269142065,1,casual,0,0
1668,control,2025-01-02 03:47:00,-1.2433828560962514,8,casual,0,0
1669,treatment,2025-01-02 03:48:00,-0.5183743420595186,6,casual,0,0
1670,control,2025-01-02 03:49:00,-0.18365773090128926,9,exploring,0,0
1671,treatment,2025-01-02 03:50:00,0.05528766937353333,5,exploring,0,0
1672,control,2025-01-02 03:51:00,0.5132019837641091,5,exploring,1,0
1673,control,2025-01-02 03:52:00,-1.2427487814834564,5,casual,0,0
1674,treatment,2025-01-02 03:53:00,0.2294978613107511,6,exploring,0,0
1675,treatment,2025-01-02 03:54:00,-1.2180587091052006,3,casual,0,0
1676,control,2025-01-02 03:55:00,-0.6838040904158341,1,casual,0,0
1677,control,2025-01-02 03:56:00,2.5653013515100724,1,high_intent,0,0
1678,control,2025-01-02 03:57:00,1.2738925468030282,6,high_intent,0,0
1679,control,2025-01-02 03:58:00,-0.3627768330326699,4,exploring,0,0
1680,treatment,2025-01-02 03:59:00,1.792482896006678,4,high_intent,0,0
1681,treatment,2025-01-02 04:00:00,1.4190069660472375,1,high_intent,0,0
1682,treatment,2025-01-02 04:01:00,0.8892391448617929,3,high_intent,0,0
1683,treatment,2025-01-02 04:02:00,1.467603439388605,2,high_intent,0,0
1684,control,2025-01-02 04:03:00,-0.24780449533372828,5,exploring,0,0
1685,control,2025-01-02 04:04:00,-0.12485843935328673,2,exploring,0,0
1686,treatment,2025-01-02 04:05:00,-0.8595892568939173,4,casual,1,0
1687,treatment,2025-01-02 04:06:00,0.5834995584765674,0,exploring,0,0
1688,control,2025-01-02 04:07:00,-1.253782088299011,3,casual,0,0
1689,control,2025-01-02 04:08:00,-0.5035040219149138,5,casual,0,0
1690,treatment,2025-01-02 04:09:00,0.4586495314217354,3,exploring,1,0
1691,control,2025-01-02 04:10:00,-0.5047030311695392,6,casual,0,0
1692,control,2025-01-02 04:11:00,0.347034936772791,3,exploring,1,0
1693,control,2025-01-02 04:12:00,1.8249833673453209,4,high_intent,0,0
1694,treatment,2025-01-02 04:13:00,-0.9849347404834216,4,casual,0,0
1695,control,2025-01-02 04:14:00,1.4036333155346459,4,high_intent,0,0
1696,control,2025-01-02 04:15:00,-0.6829796516399264,3,casual,0,0
1697,control,2025-01-02 04:16:00,-0.9341882492717702,1,casual,0,0
1698,treatment,2025-01-02 04:17:00,0.22543613826181955,5,exploring,0,0
1699,control,2025-01-02 04:18:00,1.0285119847142457,4,high_intent,0,0
1700,treatment,2025-01-02 04:19:00,-0.713719169412964,5,casual,0,0
1701,control,2025-01-02 04:20:00,-0.728722389457963,4,casual,0,0
1702,treatment,2025-01-02 04:21:00,-0.43946206150993433,2,exploring,0,0
1703,control,2025-01-02 04:22:00,-0.7201065158457844,5,casual,0,0
1704,treatment,2025-01-02 04:23:00,0.18863182916012794,7,exploring,0,0
1705,control,2025-01-02 04:24:00,-0.7123577866302454,1,casual,0,0
1706,treatment,2025-01-02 04:25:00,-0.2544246482642662,2,exploring,0,0
1707,treatment,2025-01-02 04:26:00,0.35412543893319653,3,exploring,0,0
1708,control,2025-01-02 04:27:00,-0.41739423735522213,2,exploring,0,0
1709,control,2025-01-02 04:28:00,1.154002623099387,0,high_intent,0,0
1710,treatment,2025-01-02 04:29:00,-0.6767083115292889,4,casual,0,0
1711,control,2025-01-02 04:30:00,-0.7716613880700954,3,casual,0,0
1712,control,2025-01-02 04:31:00,2.0380352312463677,3,high_intent,0,0
1713,treatment,2025-01-02 04:32:00,1.5058580108853574,7,high_intent,0,0
1714,control,2025-01-02 04:33:00,0.07131030435998005,1,exploring,1,0
1715,control,2025-01-02 04:34:00,0.8302840343649445,2,high_intent,0,1
1716,control,2025-01-02 04:35:00,0.34040649040956145,3,exploring,0,0
1717,control,2025-01-02 04:36:00,-0.5102506419000341,4,casual,0,1
1718,control,2025-01-02 04:37:00,0.6758642626337402,8,exploring,0,0
1719,control,2025-01-02 04:38:00,0.30442200676064285,5,exploring,0,0
1720,control,2025-01-02 04:39:00,1.2818524099212312,4,high_intent,0,0
1721,control,2025-01-02 04:40:00,-1.8429738567810268,1,casual,0,0
1722,control,2025-01-02 04:41:00,0.8069701982332441,3,high_intent,1,0
1723,treatment,2025-01-02 04:42:00,0.1667642566932387,2,exploring,0,0
1724,control,2025-01-02 04:43:00,-0.6870338205501202,8,casual,0,0
1725,control,2025-01-02 04:44:00,-0.42880860512853425,1,exploring,0,0
1726,treatment,2025-01-02 04:45:00,-0.40486260834798155,1,exploring,0,0
1727,control,2025-01-02 04:46:00,-1.3225943305500254,4,casual,0,0
1728,control,2025-01-02 04:47:00,-0.5738085463368227,3,casual,0,0
1729,control,2025-01-02 04:48:00,0.7826413552687063,1,exploring,0,0
1730,treatment,2025-01-02 04:49:00,-1.517266852143217,6,casual,0,0
1731,treatment,2025-01-02 04:50:00,-0.3759420934894011,2,exploring,0,0
1732,treatment,2025-01-02 04:51:00,-2.3649764239142095,4,casual,0,0
1733,treatment,2025-01-02 04:52:00,-0.5754549723123386,6,casual,0,0
1734,control,2025-01-02 04:53:00,0.3913913685724586,5,exploring,1,0
1735,control,2025-01-02 04:54:00,-0.05004318105220496,9,exploring,0,0
1736,control,2025-01-02 04:55:00,0.04413296427089419,3,exploring,0,0
1737,control,2025-01-02 04:56:00,-1.1181970157742207,2,casual,0,0
1738,treatment,2025-01-02 04:57:00,0.5699945118875047,4,exploring,0,0
1739,control,2025-01-02 04:58:00,-0.9031911274833515,3,casual,1,0
1740,control,2025-01-02 04:59:00,0.9087116556331553,6,high_intent,0,0
1741,treatment,2025-01-02 05:00:00,0.21194870579258251,2,exploring,1,0
1742,treatment,2025-01-02 05:01:00,-0.3836677391348859,3,exploring,0,0
1743,control,2025-01-02 05:02:00,1.4859940862507224,2,high_intent,0,0
1744,treatment,2025-01-02 05:03:00,-0.3948665862375447,3,exploring,0,0
1745,control,2025-01-02 05:04:00,1.0244251008779075,4,high_intent,0,0
1746,treatment,2025-01-02 05:05:00,0.10507173113569533,3,exploring,0,0
1747,control,2025-01-02 05:06:00,0.0007110134854379077,6,exploring,0,0
1748,treatment,2025-01-02 05:07:00,1.0012619844967123,1,high_intent,0,0
